USB4J01879_1:101		
387.947	420.31	
388.16	438.74	
388.373	446.93	
388.586	403.92	
388.799	479.7	
389.012	543.18	
389.225	637.39	
389.438	606.67	
389.651	610.77	
389.864	727.5	
390.077	694.73	
390.289	725.45	
390.502	846.28	
390.715	889.29	
390.928	952.78	
391.141	899.53	
391.354	909.77	
391.567	1100.23	
391.779	1145.29	
391.992	1059.27	
392.205	1075.66	
392.418	1124.81	
392.63	1237.45	
392.843	1208.77	
393.056	1343.94	
393.269	1204.68	
393.481	1266.12	
393.694	1368.52	
393.907	1391.04	
394.119	1405.38	
394.332	1417.67	
394.545	1407.43	
394.757	1485.25	
394.97	1272.26	
395.183	1389	
395.395	1337.8	
395.608	1352.13	
395.82	1438.15	
396.033	1425.86	
396.246	1384.9	
396.458	1216.97	
396.671	1325.51	
396.883	1382.85	
397.096	1350.08	
397.308	1335.75	
397.521	1194.44	
397.733	1112.52	
397.946	1173.96	
398.158	1092.04	
398.371	977.35	
398.583	1087.94	
398.796	1049.03	
399.008	885.2	
399.22	985.55	
399.433	874.96	
399.645	842.19	
399.857	868.81	
400.07	901.58	
400.282	879.05	
400.495	795.08	
400.707	813.52	
400.919	813.52	
401.131	831.95	
401.344	842.19	
401.556	801.23	
401.768	834	
401.981	860.62	
402.193	834	
402.405	1008.07	
402.617	969.16	
402.829	1065.42	
403.042	1075.66	
403.254	1126.86	
403.466	1108.42	
403.678	1270.21	
403.89	1311.17	
404.102	1407.43	
404.315	1364.42	
404.527	1536.45	
404.739	1479.11	
404.951	1511.87	
405.163	1726.91	
405.375	1819.07	
405.587	1798.59	
405.799	1794.49	
406.011	1923.52	
406.223	2038.2	
406.435	1960.38	
406.647	1962.43	
406.859	2245.05	
407.071	2109.88	
407.283	2163.13	
407.495	2113.98	
407.707	2306.49	
407.919	2101.69	
408.131	2312.63	
408.343	2369.97	
408.555	2243	
408.766	2286.01	
408.978	2298.29	
409.19	2249.14	
409.402	2265.53	
409.614	2269.62	
409.826	2505.14	
410.037	2292.15	
410.249	2230.71	
410.461	2269.62	
410.673	1937.85	
410.885	1982.91	
411.096	2046.39	
411.308	2089.4	
411.52	1905.08	
411.732	1880.51	
411.943	1763.77	
412.155	1747.39	
412.367	1747.39	
412.578	1741.25	
412.79	1642.94	
413.002	1714.62	
413.213	1561.02	
413.425	1528.26	
413.636	1511.87	
413.848	1368.52	
414.06	1454.53	
414.271	1393.09	
414.483	1311.17	
414.694	1274.31	
414.906	1251.78	
415.117	1264.07	
415.329	1257.93	
415.54	1280.45	
415.752	1341.89	
415.963	1270.21	
416.175	1243.59	
416.386	1345.99	
416.598	1300.93	
416.809	1360.32	
417.021	1513.92	
417.232	1573.31	
417.443	1583.55	
417.655	1542.59	
417.866	1825.21	
418.078	1757.63	
418.289	1798.59	
418.5	1884.6	
418.712	1991.1	
418.923	2165.18	
419.134	2263.48	
419.346	2259.38	
419.557	2394.55	
419.768	2443.7	
419.979	2537.91	
420.191	2603.44	
420.402	2691.5	
420.613	2771.37	
420.824	2869.68	
421.035	2879.92	
421.247	2984.36	
421.458	3131.82	
421.669	3150.25	
421.88	3080.62	
422.091	3183.02	
422.302	3295.65	
422.513	3242.41	
422.725	3410.34	
422.936	3379.62	
423.147	3479.97	
423.358	3479.97	
423.569	3436.96	
423.78	3559.84	
423.991	3393.96	
424.202	3436.96	
424.413	3477.92	
424.624	3273.13	
424.835	3445.16	
425.046	3346.85	
425.257	3135.91	
425.468	3348.9	
425.679	3152.3	
425.89	3060.14	
426.101	3062.19	
426.312	2970.03	
426.522	2963.88	
426.733	3008.94	
426.944	2898.35	
427.155	2902.44	
427.366	2798	
427.577	2554.29	
427.788	2615.73	
427.998	2652.59	
428.209	2472.37	
428.42	2329.01	
428.631	2324.92	
428.841	2310.58	
429.052	2439.6	
429.263	2103.74	
429.474	2171.32	
429.684	2062.78	
429.895	2040.25	
430.106	2007.48	
430.316	2011.58	
430.527	2079.16	
430.738	2050.49	
430.948	1911.23	
431.159	1982.91	
431.37	2032.06	
431.58	2113.98	
431.791	2156.98	
432.001	2179.51	
432.212	2357.68	
432.422	2296.25	
432.633	2429.36	
432.844	2429.36	
433.054	2591.15	
433.265	2568.63	
433.475	2877.87	
433.686	2933.16	
433.896	3074.47	
434.107	3148.2	
434.317	3275.17	
434.527	3305.89	
434.738	3439.01	
434.948	3701.15	
435.159	3912.09	
435.369	4020.64	
435.579	4442.52	
435.79	4516.24	
436	4495.76	
436.21	4569.49	
436.421	4743.57	
436.631	4643.22	
436.841	4897.17	
437.052	5009.8	
437.262	4884.88	
437.472	5173.64	
437.682	5228.94	
437.893	5300.62	
438.103	5368.2	
438.313	5491.08	
438.523	5472.65	
438.734	5603.72	
438.944	5751.17	
439.154	5714.31	
439.364	5712.26	
439.574	5724.55	
439.784	6070.65	
439.994	5978.49	
440.205	5923.2	
440.415	6121.85	
440.625	5990.78	
440.835	5710.21	
441.045	5679.49	
441.255	5777.79	
441.465	5421.45	
441.675	5476.74	
441.885	5464.45	
442.095	5439.88	
442.305	5128.59	
442.515	5077.39	
442.725	5190.03	
442.935	5034.38	
443.145	4968.84	
443.355	4813.2	
443.565	4770.19	
443.775	4653.46	
443.984	4503.96	
444.194	4358.55	
444.404	4196.76	
444.614	4282.78	
444.824	4204.95	
445.034	3914.14	
445.244	3989.92	
445.453	3744.16	
445.663	3516.83	
445.873	3547.55	
446.083	3434.92	
446.293	3398.05	
446.502	3488.16	
446.712	3447.2	
446.922	3326.37	
447.131	3158.44	
447.341	3086.76	
447.551	3172.78	
447.76	3258.79	
447.97	3115.43	
448.18	3144.1	
448.389	3133.86	
448.599	3213.74	
448.809	3309.99	
449.018	3336.61	
449.228	3402.15	
449.437	3469.73	
449.647	3596.71	
449.857	3830.17	
450.066	3899.81	
450.276	3834.27	
450.485	4067.74	
450.695	4239.77	
450.904	4483.48	
451.114	4612.5	
451.323	4622.74	
451.533	4858.25	
451.742	5085.58	
451.951	5142.92	
452.161	5335.43	
452.37	5239.18	
452.58	5687.68	
452.789	5695.87	
452.998	6119.8	
453.208	6107.52	
453.417	6203.77	
453.626	6642.04	
453.836	6766.96	
454.045	6779.25	
454.254	7018.86	
454.464	7078.25	
454.673	7098.73	
454.882	7391.59	
455.091	7475.56	
455.301	7399.78	
455.51	7876.96	
455.719	7651.68	
455.928	7711.07	
456.137	7715.17	
456.347	7956.83	
456.556	7905.63	
456.765	8212.83	
456.974	8092	
457.183	8120.67	
457.392	8094.05	
457.601	8083.81	
457.81	8204.64	
458.019	8255.83	
458.229	8044.89	
458.438	8071.52	
458.647	8065.37	
458.856	8034.65	
459.065	8126.81	
459.274	7999.84	
459.483	7721.31	
459.692	7956.83	
459.901	7645.54	
460.11	7645.54	
460.318	7389.54	
460.527	7215.47	
460.736	7450.98	
460.945	7215.47	
461.154	7129.45	
461.363	7242.09	
461.572	6857.07	
461.781	6576.5	
461.99	6390.14	
462.198	6402.42	
462.407	6347.13	
462.616	5949.82	
462.825	5849.47	
463.034	5736.83	
463.242	5761.41	
463.451	5900.67	
463.66	5589.38	
463.869	5407.11	
464.077	5282.18	
464.286	5314.95	
464.495	5280.14	
464.703	5233.03	
464.912	5286.28	
465.121	5112.2	
465.329	4952.46	
465.538	4733.33	
465.747	4805.01	
465.955	5058.96	
466.164	4837.77	
466.372	5126.54	
466.581	5067.15	
466.789	5187.98	
466.998	5462.41	
467.206	5474.69	
467.415	5366.15	
467.624	5607.81	
467.832	5777.79	
468.04	6009.21	
468.249	6166.91	
468.457	6465.91	
468.666	6685.04	
468.874	6951.28	
469.083	6934.89	
469.291	7498.09	
469.499	7481.7	
469.708	8071.52	
469.916	8057.18	
470.125	8421.72	
470.333	8765.78	
470.541	9228.62	
470.75	9451.85	
470.958	9752.9	
471.166	10060.1	
471.374	10266.94	
471.583	10746.16	
471.791	11141.42	
471.999	11426.09	
472.207	11745.57	
472.416	12316.96	
472.624	12482.84	
472.832	12736.79	
473.04	13216.01	
473.248	13146.38	
473.457	13756.68	
473.665	13768.97	
473.873	14168.32	
474.081	14412.03	
474.289	14895.35	
474.497	15061.23	
474.705	15163.63	
474.913	15390.96	
475.121	15880.42	
475.329	15751.4	
475.537	16228.58	
475.745	16660.7	
475.953	16396.51	
476.161	16359.65	
476.369	16797.91	
476.577	16847.06	
476.785	16828.63	
476.993	17060.05	
477.201	17510.61	
477.409	17037.52	
477.617	17365.2	
477.825	17123.54	
478.033	17377.49	
478.241	17283.28	
478.449	17187.03	
478.656	17037.52	
478.864	17051.86	
479.072	17113.3	
479.28	16828.63	
479.488	16924.89	
479.695	16515.29	
479.903	16300.26	
480.111	16148.71	
480.319	15853.8	
480.526	15978.72	
480.734	15294.7	
480.942	15106.29	
481.149	15175.92	
481.357	14725.37	
481.565	14582.01	
481.772	14452.99	
481.98	14186.75	
482.188	14090.5	
482.395	13519.11	
482.603	13205.78	
482.811	12998.93	
483.018	13150.48	
483.226	12843.28	
483.433	12519.71	
483.641	12192.03	
483.848	12013.86	
484.056	11788.58	
484.263	11741.48	
484.471	11727.14	
484.678	11751.72	
484.886	11264.3	
485.093	11301.16	
485.301	11612.46	
485.508	11311.4	
485.715	11391.27	
485.923	11135.28	
486.13	11360.56	
486.338	11606.31	
486.545	11579.69	
486.752	11680.04	
486.96	12020	
487.167	12409.12	
487.374	12308.76	
487.582	12583.19	
487.789	12939.54	
487.996	13199.63	
488.203	13791.49	
488.411	13947.14	
488.618	14496	
488.825	14770.42	
489.032	15220.98	
489.24	15911.14	
489.447	16103.65	
489.654	16693.47	
489.861	17258.71	
490.068	18069.7	
490.275	18622.65	
490.482	18739.39	
490.69	19830.95	
490.897	20086.95	
491.104	20553.89	
491.311	21356.69	
491.518	22001.8	
491.725	22624.38	
491.932	23177.33	
492.139	23980.14	
492.346	24404.07	
492.553	24658.02	
492.76	25632.85	
492.967	25811.02	
493.174	26413.13	
493.381	27099.2	
493.588	27478.07	
493.795	28123.18	
494.002	28473.38	
494.208	28829.73	
494.415	29466.65	
494.622	29743.12	
494.829	30298.12	
495.036	30210.06	
495.243	30494.73	
495.449	30734.34	
495.656	31522.81	
495.863	31905.78	
496.07	31522.81	
496.277	32522.22	
496.483	31735.8	
496.69	32595.94	
496.897	32485.35	
497.104	32423.91	
497.31	32356.33	
497.517	32821.22	
497.724	32632.81	
497.93	32401.39	
498.137	32382.95	
498.344	32296.94	
498.55	32053.23	
498.757	32225.26	
498.963	31684.6	
499.17	31750.13	
499.376	31313.91	
499.583	30894.08	
499.79	30832.64	
499.996	30803.97	
500.203	29945.87	
500.409	29659.16	
500.616	29693.97	
500.822	29141.02	
501.029	28647.46	
501.235	28311.59	
501.441	27975.73	
501.648	27484.21	
501.854	26951.74	
502.061	26359.88	
502.267	26040.4	
502.473	25225.3	
502.68	24801.37	
502.886	24633.44	
503.093	23640.18	
503.299	23339.12	
503.505	22986.87	
503.711	22388.87	
503.918	21145.75	
504.124	21530.77	
504.33	20627.61	
504.537	20424.86	
504.743	19689.64	
504.949	19079.35	
505.155	19138.74	
505.361	18573.5	
505.568	18016.45	
505.774	18071.75	
505.98	17289.42	
506.186	16883.93	
506.392	16730.33	
506.598	16355.55	
506.804	16369.89	
507.01	16128.23	
507.217	16130.27	
507.423	15816.94	
507.629	15749.35	
507.835	15843.56	
508.041	15757.54	
508.247	15948.01	
508.453	15950.05	
508.659	15952.1	
508.865	16234.72	
509.071	16265.44	
509.277	16617.69	
509.483	16793.82	
509.689	17017.04	
509.894	17639.63	
510.1	17719.5	
510.306	18104.52	
510.512	18671.8	
510.718	18940.09	
510.924	19540.14	
511.13	19804.33	
511.335	20703.39	
511.541	21242	
511.747	21723.28	
511.953	22524.03	
512.159	23072.89	
512.364	23681.14	
512.57	23949.42	
512.776	24944.73	
512.982	25475.16	
513.187	26130.51	
513.393	26742.85	
513.599	27490.36	
513.804	28358.7	
514.01	29038.62	
514.216	29685.78	
514.421	30324.75	
514.627	30896.13	
514.832	31571.96	
515.038	31774.71	
515.244	32911.33	
515.449	33310.68	
515.655	33873.88	
515.86	34217.93	
516.066	34740.17	
516.271	35499.96	
516.477	35833.78	
516.682	36431.79	
516.888	36675.5	
517.093	37089.19	
517.299	38156.18	
517.504	37842.84	
517.709	38629.26	
517.915	38688.65	
518.12	38795.14	
518.326	38954.89	
518.531	39583.61	
518.736	39653.24	
518.942	39806.84	
519.147	40148.85	
519.352	40415.09	
519.558	40300.4	
519.763	40124.28	
519.968	40652.65	
520.173	40327.03	
520.379	40501.1	
520.584	40148.85	
520.789	40284.02	
520.994	40140.66	
521.199	39808.89	
521.405	39839.61	
521.61	39321.47	
521.815	39489.41	
522.02	39577.47	
522.225	38981.51	
522.43	38625.16	
522.635	38649.74	
522.84	37777.3	
523.046	37244.83	
523.251	37175.2	
523.456	36401.07	
523.661	36157.36	
523.866	35807.16	
524.071	34910.15	
524.276	34521.03	
524.481	34252.75	
524.686	33081.31	
524.891	32872.42	
525.096	32194.54	
525.301	31496.18	
525.505	31248.38	
525.71	30543.88	
525.915	29538.33	
526.12	28928.03	
526.325	28532.77	
526.53	27738.16	
526.735	27025.47	
526.939	26544.2	
527.144	25888.85	
527.349	25487.44	
527.554	24762.46	
527.759	24117.35	
527.963	23595.12	
528.168	23289.97	
528.373	22651.01	
528.578	22141.06	
528.782	21629.07	
528.987	20617.37	
529.192	20584.61	
529.396	20111.53	
529.601	19724.46	
529.806	19333.3	
530.01	19130.55	
530.215	18774.2	
530.419	18548.93	
530.624	18079.94	
530.829	18092.23	
531.033	17934.53	
531.238	17629.39	
531.442	17402.06	
531.647	17613	
531.851	17584.33	
532.056	17551.56	
532.26	17496.27	
532.465	17500.37	
532.669	18059.46	
532.874	18139.33	
533.078	18512.06	
533.282	18618.56	
533.487	19048.63	
533.691	19280.05	
533.896	19769.51	
534.1	19869.87	
534.304	20748.44	
534.509	20840.6	
534.713	21311.64	
534.917	21694.61	
535.122	22599.81	
535.326	23134.33	
535.53	23623.79	
535.734	24234.09	
535.939	24914.01	
536.143	25870.41	
536.347	26384.45	
536.551	27469.88	
536.755	27963.44	
536.96	28708.9	
537.164	29362.2	
537.368	30300.17	
537.572	30957.57	
537.776	31510.52	
537.98	32968.67	
538.184	33376.22	
538.388	34074.58	
538.592	35162.05	
538.797	34979.78	
539.001	36462.51	
539.205	37353.37	
539.409	37881.75	
539.613	38293.39	
539.817	39331.71	
540.021	39526.27	
540.224	40370.03	
540.428	40859.5	
540.632	41731.93	
540.836	42497.87	
541.04	43196.23	
541.244	43427.65	
541.448	44050.23	
541.652	44627.76	
541.856	45782.81	
542.06	45692.7	
542.263	46198.55	
542.467	46532.37	
542.671	46704.4	
542.875	47021.84	
543.079	47435.52	
543.282	47855.36	
543.486	47918.85	
543.69	48336.63	
543.893	48600.82	
544.097	48619.25	
544.301	49143.53	
544.505	49139.43	
544.708	49184.49	
544.912	49053.42	
545.115	49002.22	
545.319	49055.47	
545.523	48746.22	
545.726	49071.85	
545.93	48744.18	
546.133	48692.98	
546.337	48475.89	
546.541	48107.26	
546.744	48187.13	
546.948	47699.71	
547.151	47312.65	
547.355	47177.48	
547.558	46933.77	
547.762	46169.88	
547.965	46251.8	
548.168	45666.08	
548.372	44726.06	
548.575	44822.32	
548.779	44171.06	
548.982	42966.86	
549.185	42465.1	
549.389	42037.08	
549.592	42010.46	
549.795	41326.43	
549.999	40390.51	
550.202	39737.21	
550.405	39192.45	
550.609	38344.59	
550.812	37400.48	
551.015	37070.75	
551.218	36249.52	
551.422	35250.11	
551.625	35153.86	
551.828	34435.02	
552.031	33286.11	
552.234	32483.3	
552.437	32014.32	
552.641	31064.06	
552.844	30543.88	
553.047	29653.01	
553.25	29030.43	
553.453	27869.23	
553.656	27576.37	
553.859	26687.55	
554.062	25786.45	
554.265	25237.59	
554.468	24547.43	
554.671	23937.13	
554.874	23351.41	
555.077	22814.84	
555.28	22323.33	
555.483	21635.21	
555.686	21096.6	
555.889	20871.32	
556.092	20211.88	
556.295	19984.55	
556.498	19554.48	
556.7	19124.4	
556.903	18737.34	
557.106	18479.29	
557.309	18251.97	
557.512	18344.13	
557.715	17905.86	
557.917	17676.49	
558.12	17825.99	
558.323	17572.04	
558.526	17823.94	
558.728	17500.37	
558.931	17803.46	
559.134	17842.38	
559.336	17862.86	
559.539	17959.11	
559.742	18598.08	
559.944	18499.77	
560.147	18827.45	
560.35	19290.29	
560.552	19863.72	
560.755	19712.17	
560.957	20340.9	
561.16	20758.68	
561.363	21049.5	
561.565	21926.03	
561.768	22356.1	
561.97	23292.02	
562.173	23746.67	
562.375	24164.46	
562.578	24768.61	
562.78	25450.58	
562.982	25757.78	
563.185	26511.43	
563.387	27734.07	
563.59	28119.08	
563.792	29282.33	
563.994	29646.87	
564.197	30486.54	
564.399	31207.42	
564.602	32260.08	
564.804	32665.57	
565.006	33431.51	
565.208	34285.52	
565.411	34738.12	
565.613	35647.42	
565.815	36251.57	
566.017	37345.18	
566.22	37674.91	
566.422	38573.96	
566.624	39057.28	
566.826	40044.41	
567.028	40593.26	
567.231	41285.47	
567.433	41586.53	
567.635	42237.78	
567.837	43034.44	
568.039	43820.86	
568.241	44750.64	
568.443	44918.57	
568.645	45844.25	
568.847	45958.94	
569.049	46745.36	
569.251	47025.93	
569.453	47249.16	
569.655	47646.47	
569.857	48035.58	
570.059	49018.6	
570.261	49149.67	
570.463	49133.29	
570.665	49243.88	
570.867	49563.36	
571.069	49743.59	
571.271	50063.07	
571.473	50886.35	
571.674	50665.17	
571.876	51050.19	
572.078	50296.54	
572.28	50888.4	
572.482	50624.21	
572.684	51429.06	
572.885	50910.93	
573.087	50812.63	
573.289	50757.33	
573.491	50632.4	
573.692	50740.95	
573.894	49929.95	
574.096	49757.92	
574.297	50079.45	
574.499	49731.3	
574.701	49434.34	
574.902	48758.51	
575.104	48854.77	
575.305	48619.25	
575.507	48768.75	
575.709	47953.66	
575.91	47380.23	
576.112	46997.26	
576.313	46743.31	
576.515	46196.5	
576.716	46161.69	
576.918	44975.91	
577.119	44836.65	
577.321	44463.92	
577.522	43437.89	
577.724	42372.95	
577.925	42116.95	
578.126	41590.62	
578.328	40558.45	
578.529	40529.77	
578.731	39583.61	
578.932	38422.41	
579.133	38111.12	
579.335	37640.09	
579.536	36771.75	
579.737	35981.24	
579.938	35497.91	
580.14	34852.8	
580.341	33945.55	
580.542	33105.89	
580.743	32395.24	
580.945	31070.21	
581.146	31053.82	
581.347	30306.31	
581.548	29335.58	
581.749	28631.08	
581.95	28172.33	
582.152	26894.4	
582.353	26306.63	
582.554	25598.03	
582.755	24895.58	
582.956	24291.43	
583.157	23810.16	
583.358	23111.8	
583.559	22413.44	
583.76	21729.42	
583.961	21379.22	
584.162	20766.88	
584.363	20457.63	
584.564	19779.75	
584.765	19497.14	
584.966	18796.73	
585.167	18524.35	
585.368	18194.63	
585.569	17961.16	
585.77	17318.1	
585.97	17201.36	
586.171	16730.33	
586.372	16709.85	
586.573	16480.48	
586.774	16591.07	
586.975	16103.65	
587.175	16212.19	
587.376	15929.57	
587.577	15982.82	
587.778	15763.69	
587.978	15626.47	
588.179	15634.67	
588.38	16062.69	
588.58	15849.7	
588.781	16435.42	
588.982	16427.23	
589.182	16617.69	
589.383	16836.82	
589.584	17053.91	
589.784	17500.37	
589.985	17975.49	
590.185	17938.63	
590.386	18426.05	
590.586	18966.71	
590.787	19589.29	
590.987	19962.02	
591.188	20287.65	
591.388	20734.11	
591.589	21649.55	
591.789	22153.35	
591.99	22433.92	
592.19	23384.18	
592.391	23806.06	
592.591	24670.3	
592.791	25262.17	
592.992	26017.87	
593.192	26546.24	
593.392	27375.67	
593.593	27973.68	
593.793	28389.42	
593.993	29249.56	
594.194	30126.09	
594.394	30971.9	
594.594	31522.81	
594.794	32249.84	
594.995	32968.67	
595.195	33611.74	
595.395	33908.69	
595.595	35176.38	
595.796	35710.9	
595.996	36472.75	
596.196	37468.06	
596.396	38305.68	
596.596	38483.85	
596.796	39333.76	
596.996	39634.81	
597.196	40396.66	
597.396	41199.46	
597.596	41910.11	
597.796	42471.25	
597.996	43200.33	
598.196	43898.68	
598.396	44365.62	
598.596	45160.23	
598.796	45471.52	
598.996	46116.63	
599.196	46065.43	
599.396	46475.03	
599.596	47462.15	
599.796	48054.01	
599.996	48004.86	
600.196	48531.19	
600.396	49465.06	
600.595	49481.45	
600.795	50128.6	
600.995	50204.38	
601.195	50812.63	
601.395	51044.05	
601.594	51168.97	
601.794	51125.96	
601.994	50990.8	
602.194	50761.43	
602.393	52229.82	
602.593	51881.66	
602.793	51836.61	
602.992	52129.47	
603.192	52612.79	
603.392	52549.3	
603.591	52197.05	
603.791	52035.26	
603.99	52348.6	
604.19	51734.21	
604.39	52053.69	
604.589	51717.83	
604.789	51662.53	
604.988	51379.91	
605.188	51318.47	
605.387	51279.56	
605.587	50308.82	
605.786	49858.27	
605.986	50190.04	
606.185	50564.82	
606.384	50030.3	
606.584	49737.44	
606.783	49258.22	
606.983	49137.39	
607.182	48617.2	
607.381	48625.39	
607.581	47810.3	
607.78	46890.77	
607.979	46458.64	
608.179	45692.7	
608.378	45508.39	
608.577	45127.46	
608.776	44568.37	
608.976	44048.18	
609.175	43534.14	
609.374	43059.02	
609.573	42071.89	
609.772	42350.42	
609.972	41176.93	
610.171	40640.36	
610.37	39571.32	
610.569	39448.45	
610.768	38674.31	
610.967	38084.5	
611.166	37222.3	
611.365	36884.39	
611.564	35669.94	
611.763	35811.25	
611.962	34940.87	
612.161	33667.03	
612.36	33529.82	
612.559	32909.28	
612.758	31954.93	
612.957	31299.58	
613.156	30765.06	
613.355	29798.42	
613.554	29159.45	
613.753	28870.69	
613.952	28084.27	
614.151	27107.39	
614.35	26839.1	
614.548	26271.82	
614.747	25600.08	
614.946	24856.67	
615.145	24178.79	
615.344	23498.87	
615.542	23128.18	
615.741	22536.32	
615.94	22165.64	
616.139	21864.59	
616.337	21115.03	
616.536	20596.89	
616.735	20344.99	
616.933	19755.18	
617.132	19904.68	
617.331	18981.05	
617.529	18929.85	
617.728	18147.52	
617.926	18096.32	
618.125	18022.6	
618.323	17436.88	
618.522	17053.91	
618.721	16873.69	
618.919	16982.23	
619.118	16724.19	
619.316	16447.71	
619.514	16572.64	
619.713	16468.19	
619.911	16222.43	
620.11	16339.17	
620.308	16099.55	
620.507	15964.39	
620.705	16208.1	
620.903	16353.5	
621.102	16115.94	
621.3	16470.24	
621.498	16470.24	
621.697	16771.29	
621.895	16802.01	
622.093	17283.28	
622.292	17270.99	
622.49	17563.85	
622.688	17737.93	
622.886	18479.29	
623.085	18415.81	
623.283	18608.32	
623.481	19179.7	
623.679	19298.48	
623.877	20060.33	
624.075	20234.4	
624.273	20705.44	
624.472	21143.7	
624.67	21622.93	
624.868	22016.14	
625.066	22702.21	
625.264	23210.1	
625.462	23920.75	
625.66	24313.96	
625.858	24981.6	
626.056	25229.4	
626.254	25964.62	
626.452	26597.44	
626.65	27117.63	
626.848	27531.32	
627.046	28325.93	
627.244	28696.61	
627.442	29429.78	
627.639	29796.37	
627.837	30652.42	
628.035	31008.77	
628.233	31922.16	
628.431	32303.08	
628.629	33185.76	
628.826	33966.03	
629.024	35065.79	
629.222	35047.36	
629.42	35493.82	
629.617	36036.53	
629.815	37234.59	
630.013	37373.85	
630.21	37836.7	
630.408	38340.5	
630.606	39335.81	
630.803	39663.48	
631.001	40200.05	
631.199	41230.18	
631.396	41727.84	
631.594	41822.04	
631.791	42641.23	
631.989	43013.96	
632.187	42559.31	
632.384	43976.51	
632.582	44328.76	
632.779	44468.02	
632.977	44527.41	
633.174	44982.06	
633.372	45530.91	
633.569	45983.51	
633.766	46608.15	
633.964	47216.39	
634.161	47077.13	
634.359	47171.34	
634.556	47699.71	
634.753	48252.66	
634.951	48457.46	
635.148	48242.42	
635.345	48844.53	
635.543	49252.07	
635.74	48885.49	
635.937	49567.46	
636.134	49358.57	
636.332	49585.89	
636.529	49794.78	
636.726	50202.33	
636.923	50247.39	
637.12	50370.26	
637.318	50077.4	
637.515	50351.83	
637.712	50646.74	
637.909	50079.45	
638.106	50151.13	
638.303	50157.28	
638.5	50233.05	
